index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369
10,46,46,53,52,51,48,50,51,52,53,-10,52,49,26,51,48,56,48,52,47,55,48,26,48,54,26,48,52,50,32,54,54,49,60,53,51,52,47,50,48,45,56,51,49,48,50,22,51,51,50,29,31,55,46,50,47,53,52,50,49,56,53,51,60,51,50,51,54,54,49,33,54,52,53,55,53,54,51,57,52,51,48,56,51,51,57,55,56,51,54,50,24,51,29,50,61,52,53,48,50,52,58,50,53,48,50,22,55,49,54,52,52,53,52,53,53,56,53,53,53,29,49,50,48,47,54,48,51,45,49,48,32,26,55,51,51,54,23,50,51,51,29,52,49,53,52,52,51,47,58,50,54,58,54,48,49,53,26,48,55,51,45,51,51,54,56,51,50,51,51,55,56,51,50,54,52,54,54,54,52,52,52,51,51,56,48,57,53,52,51,58,30,51,52,52,25,49,50,25,54,52,52,55,48,50,49,53,59,51,49,30,52,57,52,54,54,55,55,49,50,49,53,55,58,27,61,50,28,53,47,65,49,60,54,54,53,51,52,50,55,21,23,25,52,50,51,50,48,56,50,49,60,32,44,25,54,53,60,57,53,54,60,52,56,25,75,53,57,58,57,23,52,54,52,27,47,26,55,55,59,46,55,57,59,50,48,44,51,48,53,53,51,56,74,24,54,24,54,59,47,68,55,73,51,53,50,56,50,51,55,65,57,22,57,54,57,55,46,62,61,62,50,49,50,68,31,49,71,66,25,56,62,23,70,51,55,49,30,65,74,73,57,71,77,70,83,66,68,71,55,51,55,64,52,70,68,74,50,50,60,71,77,51,49,71,52,57,61,67,58
11,47,47,48,52,49,48,46,51,50,46,49,-10,49,51,48,49,52,49,49,49,48,46,23,49,45,53,51,52,53,49,53,55,50,56,53,49,58,50,52,49,47,57,49,51,50,52,24,50,22,45,21,48,56,49,48,48,51,50,52,51,53,53,48,56,47,49,52,55,51,51,51,51,52,51,54,49,49,24,56,49,50,47,57,51,48,52,52,52,46,52,53,21,54,45,56,57,49,48,51,55,49,53,52,50,53,24,46,50,51,55,51,58,52,57,55,52,52,51,52,49,55,49,47,46,51,53,51,52,42,51,52,49,50,52,48,49,54,50,47,51,50,50,50,25,52,55,49,48,50,53,49,51,55,50,22,54,55,48,35,52,51,22,52,53,54,54,54,50,53,55,52,32,54,56,53,48,57,53,56,51,55,50,53,49,52,49,55,51,59,49,55,51,51,51,55,22,46,50,48,55,55,55,48,51,49,47,53,55,50,52,56,49,58,56,48,53,53,53,49,57,55,56,55,54,22,53,55,22,57,53,87,54,56,55,54,56,57,25,56,56,45,47,21,60,53,51,51,54,54,55,46,57,47,47,49,57,55,56,61,58,57,56,55,57,21,56,51,55,54,54,48,48,50,48,48,50,22,29,55,73,69,66,56,62,50,59,46,58,54,51,49,57,69,65,48,56,49,51,57,43,67,29,75,26,66,51,57,57,54,70,57,53,30,54,57,68,60,57,63,52,56,68,49,55,50,63,48,69,24,49,48,64,49,66,69,71,29,53,61,71,71,67,47,70,47,67,69,74,57,62,52,53,42,48,40,67,67,47,50,50,32,73,47,47,72,65,52,63,69,60
12,50,51,25,27,32,49,52,30,51,48,50,52,-10,53,49,50,53,50,53,50,53,50,27,51,58,52,51,45,47,25,56,55,51,59,28,53,32,53,53,49,25,59,55,51,52,53,49,51,35,50,28,49,55,50,49,50,52,50,53,48,60,55,50,59,51,49,53,53,57,51,53,53,43,27,57,53,51,53,59,51,51,26,60,26,51,60,53,53,50,49,52,30,52,24,52,61,36,50,51,54,50,53,52,50,52,26,26,56,50,58,34,44,53,37,52,53,53,31,53,53,55,51,31,51,49,55,51,52,30,49,50,25,30,58,53,50,56,51,52,32,50,51,53,51,55,63,45,52,50,56,53,57,60,52,24,51,58,28,25,59,49,22,53,32,57,56,57,50,52,52,65,55,53,53,56,53,58,58,56,49,53,29,58,54,49,50,61,52,56,54,56,55,53,29,55,34,51,51,31,55,53,54,52,50,25,29,56,65,51,51,51,53,60,55,54,56,59,47,55,53,54,53,55,60,30,58,55,27,51,51,92,52,61,27,58,55,56,52,56,58,48,27,30,54,46,29,52,50,60,52,30,56,26,26,28,59,62,61,56,58,59,56,58,54,31,57,31,49,60,50,51,28,33,28,28,51,28,55,52,66,56,62,50,63,52,51,47,56,53,49,28,50,63,56,28,56,31,34,55,31,85,57,66,27,56,53,54,52,55,66,54,55,25,55,54,59,59,59,53,37,32,56,35,56,56,53,32,61,56,34,28,61,54,64,57,78,26,59,62,61,64,57,54,73,56,67,78,56,59,42,53,57,53,56,58,57,69,30,33,53,58,52,29,49,70,56,53,60,60,56
13,48,50,55,28,52,29,53,32,56,54,27,55,54,-10,50,48,53,50,52,49,55,51,36,51,57,50,50,52,41,48,52,54,52,58,26,53,28,49,53,46,26,54,56,52,49,52,26,55,52,51,30,51,54,50,50,50,55,51,52,49,59,54,50,54,25,51,55,56,56,25,50,55,54,52,54,55,52,54,62,53,54,25,57,25,25,61,55,55,51,52,42,27,54,26,50,60,28,50,50,45,56,55,54,56,50,51,25,51,52,60,52,52,55,55,54,55,60,52,55,51,51,50,52,50,51,52,53,48,48,53,51,51,33,55,53,52,54,51,52,52,45,52,52,52,55,54,53,51,51,51,52,56,59,54,24,61,52,36,27,58,50,48,55,52,52,55,63,24,59,52,59,59,52,53,56,56,56,57,58,58,52,49,53,52,55,51,59,54,51,54,60,51,57,27,55,28,24,56,51,58,53,54,51,55,50,27,50,61,49,53,52,54,60,50,55,57,58,57,56,54,59,56,57,63,30,57,56,31,55,56,67,50,56,54,57,55,52,53,58,57,23,25,27,57,52,52,58,53,58,54,27,61,28,25,36,57,57,68,57,60,58,62,53,54,27,58,51,51,63,55,25,33,28,26,42,49,35,54,57,63,73,54,55,63,54,60,23,55,56,52,53,52,60,67,51,60,27,55,57,27,70,57,61,28,54,52,52,54,56,51,63,41,50,45,51,57,40,54,54,59,55,54,30,57,51,56,61,57,47,28,51,55,51,58,54,57,49,58,57,57,59,54,53,64,54,63,68,54,59,57,54,43,62,55,56,56,54,30,28,49,67,74,26,24,57,54,50,49,60,56
14,49,50,51,33,52,49,50,52,55,50,52,52,49,50,-10,46,55,48,50,48,52,49,27,52,55,53,55,52,50,24,50,54,50,59,27,54,26,50,50,50,30,53,54,53,53,53,30,53,52,49,25,51,53,50,49,51,50,51,53,50,57,47,52,58,25,52,56,58,53,50,53,56,53,51,55,55,52,49,60,55,44,25,56,51,50,54,53,54,50,51,54,26,43,49,54,57,27,58,51,53,53,58,52,53,52,50,25,52,49,55,52,54,50,55,54,54,55,54,54,25,52,51,26,52,52,52,53,50,47,47,52,50,27,56,53,52,55,53,26,52,29,53,27,51,57,59,51,51,52,51,47,55,59,53,49,56,54,27,31,57,29,25,47,51,54,56,62,26,58,56,57,51,53,55,44,53,48,54,54,56,58,30,54,56,56,50,59,54,52,45,60,52,55,27,54,26,26,53,51,54,51,58,51,55,53,51,58,60,53,49,52,53,62,53,54,52,57,57,55,57,59,54,54,58,26,57,54,52,58,53,93,50,54,25,55,56,53,47,55,59,49,25,25,50,53,52,57,54,59,56,51,58,25,25,28,54,55,60,62,60,59,61,54,58,26,60,53,51,59,55,51,29,52,51,53,51,27,37,57,55,63,56,57,64,57,55,24,53,55,58,57,45,60,81,51,61,28,26,54,48,81,62,66,35,56,28,58,57,36,59,58,51,29,57,57,52,62,59,58,57,26,57,27,56,46,52,55,55,57,52,51,57,29,62,53,75,30,56,59,61,62,57,52,65,54,67,73,52,71,58,53,57,52,55,54,57,81,29,26,54,54,73,25,49,57,55,58,65,64,62
15,48,44,49,52,53,50,52,54,51,50,49,53,52,48,47,-10,53,46,51,49,56,52,24,53,54,51,54,55,49,46,48,55,52,59,26,53,24,53,55,47,29,58,54,55,50,53,28,52,53,37,52,52,58,48,24,51,49,34,28,53,55,56,33,55,50,54,49,56,54,26,51,54,54,51,54,53,48,52,59,52,54,26,57,27,51,53,50,50,26,52,53,24,53,49,57,57,53,55,51,52,50,55,53,52,52,24,26,52,47,56,51,54,48,53,56,50,58,52,51,54,52,48,50,52,54,49,48,52,45,50,51,48,51,55,48,54,58,46,24,54,55,53,52,47,52,61,53,56,51,58,45,55,56,55,32,56,49,49,52,55,52,28,48,24,52,49,59,34,54,52,55,49,53,53,56,54,56,52,52,55,56,51,54,56,59,50,47,47,57,53,48,50,53,52,53,24,48,56,52,55,53,60,50,56,52,24,53,46,54,47,23,56,58,52,56,58,57,55,52,58,56,58,56,56,50,58,53,51,46,46,79,55,59,50,55,50,55,48,53,55,47,25,24,58,49,52,56,56,55,53,49,55,50,26,49,50,59,57,59,58,56,58,55,59,40,56,54,49,56,54,45,48,53,54,52,50,24,49,57,61,71,51,53,61,53,51,43,55,34,24,23,56,58,75,50,58,25,24,55,24,75,59,59,26,54,54,60,57,57,53,51,63,45,63,54,55,60,32,51,63,52,69,52,53,61,49,53,56,63,52,51,58,26,55,72,74,48,51,53,54,58,56,67,58,51,61,54,77,67,48,48,54,46,25,57,57,76,25,47,26,69,69,50,47,68,54,55,64,63,64
16,44,44,48,49,46,44,47,47,50,46,50,49,46,46,48,45,-10,46,50,44,48,46,16,44,51,46,46,50,46,44,49,48,44,53,46,51,46,50,46,45,18,53,49,48,49,51,42,53,51,46,45,46,53,45,47,43,50,47,46,51,50,53,47,52,48,48,50,55,53,48,52,54,51,49,55,49,49,49,52,53,48,22,53,48,48,53,49,49,28,51,48,41,50,45,54,53,48,49,49,48,49,48,49,48,51,46,41,47,49,48,50,45,48,51,48,51,52,50,55,48,51,50,51,46,49,49,48,49,45,48,55,51,43,49,53,50,56,50,50,49,48,46,50,45,49,53,49,48,45,57,46,63,48,51,47,48,56,42,46,47,42,46,48,53,48,53,52,47,47,48,35,53,49,50,53,48,53,49,49,51,50,49,49,53,51,48,53,49,51,47,56,50,47,19,49,42,48,49,50,48,52,52,48,49,42,50,58,52,51,50,54,52,56,52,48,51,49,47,49,54,52,54,48,48,43,51,48,43,53,30,65,50,53,49,48,50,54,55,47,53,34,44,17,70,53,50,68,48,48,48,46,66,43,43,43,51,51,49,54,52,51,50,52,51,34,73,50,48,48,48,46,45,49,50,45,49,16,65,61,73,63,49,62,69,65,57,49,31,65,53,52,61,54,74,48,63,43,54,71,40,45,67,62,43,63,59,57,64,60,63,55,44,52,56,59,57,53,61,62,63,54,61,51,49,57,57,51,54,44,46,49,54,55,54,67,67,51,57,54,65,64,60,61,55,59,52,65,70,68,53,53,46,62,61,25,52,70,46,48,51,61,66,43,49,65,61,54,53,53,62
17,49,50,32,54,55,51,53,54,49,26,51,54,52,51,50,47,55,-10,41,49,54,52,31,52,56,54,50,54,52,27,51,55,51,58,27,52,27,53,51,30,27,54,56,53,53,55,27,54,52,52,28,51,54,50,34,51,54,50,53,54,58,56,52,58,53,52,54,56,53,53,56,57,55,54,56,55,53,54,62,54,53,25,58,26,26,52,51,55,25,53,54,27,54,27,57,61,28,52,51,54,53,56,53,53,52,36,25,57,52,57,54,54,51,55,55,54,56,53,55,54,54,51,52,50,52,54,52,55,27,53,54,46,29,58,55,52,56,53,49,29,32,53,54,51,57,55,29,53,52,53,52,56,61,55,26,56,55,31,30,58,51,25,48,54,54,56,60,52,54,55,58,54,54,54,56,53,56,56,57,57,55,50,55,55,56,52,52,52,54,54,53,54,56,27,55,27,53,53,27,57,52,54,54,55,51,51,57,61,54,35,54,54,61,55,56,56,60,54,50,57,59,56,57,62,28,57,55,29,51,51,68,52,55,57,56,54,54,54,55,58,24,25,27,58,53,54,57,55,58,55,52,60,28,25,31,55,50,63,55,56,58,63,55,55,27,60,29,53,62,57,25,32,52,52,30,49,30,54,59,63,59,56,56,63,56,45,26,55,53,29,28,57,60,68,52,49,28,55,58,27,71,62,62,30,55,56,56,56,30,60,51,51,29,55,56,51,60,55,55,59,27,74,52,55,55,50,55,56,62,52,28,56,28,58,54,58,32,58,58,58,59,56,49,72,56,64,69,53,61,59,53,32,60,55,54,53,70,30,27,52,58,73,26,25,73,55,59,62,62,55
18,45,49,31,48,50,48,49,46,52,49,52,50,51,49,48,48,55,38,-10,44,50,47,26,52,52,53,55,52,50,47,51,51,55,58,23,52,51,52,53,25,46,55,49,49,52,55,51,50,51,48,24,50,58,48,28,50,53,48,50,49,58,50,48,58,49,49,54,51,52,49,52,53,49,53,55,52,48,48,58,50,50,46,52,22,49,55,53,53,48,52,46,23,50,23,54,57,51,57,56,53,50,55,54,52,57,29,46,49,46,57,54,54,49,55,53,50,58,52,52,22,52,48,49,46,51,50,52,52,44,48,52,51,48,48,55,49,52,54,22,48,53,52,51,51,57,61,52,54,48,56,48,56,58,47,48,53,54,52,27,56,24,49,52,54,46,52,59,48,48,53,58,51,52,54,50,52,53,58,52,55,48,48,53,50,55,52,56,53,59,53,57,51,55,51,53,49,51,54,49,53,54,59,50,52,50,48,57,57,51,31,52,46,58,54,53,49,52,48,56,54,57,52,52,54,47,54,52,52,58,52,92,51,58,53,22,56,54,54,53,57,48,22,23,54,54,51,48,52,57,56,48,50,24,22,50,49,32,59,56,58,58,59,63,50,39,56,54,48,57,55,48,50,50,50,53,50,26,26,57,55,70,50,57,49,47,56,44,51,51,49,54,54,76,69,50,41,44,53,53,45,78,56,67,26,51,46,59,54,52,52,55,54,27,51,50,67,55,48,56,49,56,48,49,70,61,48,53,68,47,49,47,67,58,52,50,72,30,56,62,45,49,23,30,68,53,73,70,49,52,55,51,27,27,44,51,65,67,46,49,54,29,76,22,46,71,45,45,48,78,49
19,31,48,54,52,51,48,51,51,53,52,49,54,52,50,49,49,52,49,47,-10,53,49,24,50,58,52,50,52,24,47,52,55,34,56,23,52,52,50,52,51,25,50,53,50,50,52,24,48,51,49,51,50,49,49,51,50,52,49,52,52,54,55,48,56,49,52,53,54,55,48,53,54,50,49,53,54,50,49,57,50,50,23,54,49,24,57,54,54,49,28,53,48,50,23,58,59,23,50,51,55,52,54,54,49,51,52,48,50,47,52,53,53,50,54,49,51,58,52,54,23,52,50,51,31,51,53,52,54,49,51,53,51,24,54,58,54,50,54,51,49,53,52,51,28,51,53,53,52,49,57,32,52,55,52,24,57,57,50,26,54,49,49,53,53,59,53,53,49,48,53,54,58,53,60,54,49,59,56,54,56,54,49,24,53,55,48,57,54,56,51,57,51,51,50,52,23,51,51,51,55,53,54,52,53,49,23,55,57,49,52,55,49,57,53,56,59,59,57,55,59,57,49,57,58,49,58,52,50,59,50,67,51,58,54,58,54,53,53,58,56,23,47,23,69,55,52,56,51,57,51,51,54,47,45,47,57,57,71,62,54,56,59,54,54,23,55,52,52,73,50,50,24,55,51,24,50,43,54,52,71,71,68,52,60,33,56,34,56,56,55,52,56,71,67,51,61,49,53,58,45,69,62,63,25,52,52,49,62,53,70,54,55,51,55,54,55,54,59,60,59,60,69,51,54,58,54,53,58,56,23,48,60,50,63,63,72,26,65,47,57,63,53,65,70,66,64,70,76,59,59,53,54,66,55,59,55,69,49,51,48,59,74,49,50,73,51,54,59,60,55
20,45,45,45,45,47,47,44,48,48,43,50,45,47,48,45,49,49,47,46,45,-10,43,20,47,55,51,51,50,45,43,53,52,48,53,50,48,50,48,50,48,26,55,56,51,47,49,27,51,48,43,19,44,53,42,44,49,31,49,27,49,51,52,49,53,48,49,50,48,54,48,52,52,47,19,53,51,51,50,54,51,31,20,55,52,52,55,51,51,51,50,55,45,29,48,55,55,47,47,50,55,53,52,56,53,51,50,44,50,51,54,50,59,53,60,53,52,54,51,51,51,53,48,47,48,50,52,50,51,47,50,51,48,45,51,55,51,50,52,46,50,54,49,51,50,50,57,51,50,51,57,48,55,58,53,21,55,56,45,51,51,25,49,51,59,56,51,56,43,54,54,51,55,58,57,51,52,55,54,54,60,56,52,25,53,60,48,55,51,20,28,54,38,49,46,30,20,53,50,48,58,57,26,45,51,50,47,46,54,53,56,56,54,57,58,57,55,58,54,50,58,53,56,55,55,46,56,47,47,55,53,87,55,55,47,54,45,60,57,48,54,43,45,19,69,42,53,57,52,58,48,45,71,44,42,47,57,62,71,63,57,57,65,56,62,36,55,41,49,68,66,44,46,51,52,49,52,38,63,57,72,66,63,60,61,56,60,37,57,53,55,56,57,72,64,50,61,44,54,61,41,83,63,60,25,64,61,50,67,56,67,59,56,56,55,63,66,56,56,61,63,56,65,51,54,58,52,52,55,62,48,52,60,51,55,66,69,47,50,48,69,67,64,57,67,59,61,67,72,56,59,55,50,72,51,56,52,66,46,48,47,65,70,45,47,69,54,53,59,60,52
21,50,50,52,51,52,48,50,53,53,33,51,51,52,53,51,53,54,52,50,49,51,-10,25,52,56,52,52,55,53,24,52,54,54,62,29,52,52,49,52,52,28,62,55,28,52,57,29,41,52,28,25,52,59,51,52,50,52,51,50,53,57,54,49,61,31,50,54,55,40,32,50,52,52,28,56,52,46,50,60,50,51,32,55,32,30,61,55,55,35,53,52,27,51,23,53,52,52,56,50,56,54,54,56,54,51,52,31,54,50,54,51,57,55,57,53,54,60,27,57,31,51,48,52,48,50,52,32,50,26,52,51,52,26,55,53,47,58,52,27,52,49,51,52,50,55,59,50,51,51,51,52,56,58,52,30,52,57,51,26,56,52,49,52,52,52,56,61,49,56,53,57,56,26,55,58,33,55,52,58,56,57,53,53,52,57,50,58,54,51,54,51,51,47,28,51,27,36,57,26,54,53,55,50,51,52,26,55,61,48,52,52,54,59,53,51,58,56,56,54,54,59,55,57,57,25,60,55,52,43,55,77,50,62,55,57,53,52,53,55,56,33,29,26,55,52,52,54,51,57,55,27,60,52,31,26,54,60,58,54,53,58,59,53,48,26,57,26,51,57,56,27,53,54,27,53,50,25,54,59,62,63,55,57,58,53,53,23,53,54,56,55,27,60,73,51,50,28,55,57,26,70,58,69,27,56,51,58,53,52,58,53,52,26,50,55,58,53,55,60,59,55,55,26,55,62,51,26,51,62,52,54,59,28,61,54,60,52,57,60,61,60,58,51,52,57,58,62,54,58,59,57,25,58,58,43,58,74,27,52,60,70,58,26,32,70,52,50,63,62,62
22,28,29,33,33,33,35,30,36,34,30,33,32,34,41,33,29,29,35,34,29,32,29,-10,43,52,41,48,46,33,30,44,50,49,58,30,43,35,43,50,30,25,58,51,48,37,48,29,52,43,39,28,38,57,40,34,47,49,46,46,36,56,52,40,57,40,39,49,54,54,39,40,46,45,33,53,46,44,45,58,52,48,24,53,33,33,57,51,51,35,51,37,25,48,29,47,56,32,51,51,38,48,50,44,46,44,31,25,49,54,50,40,50,49,48,47,46,54,39,48,44,35,35,42,44,44,42,48,39,34,48,45,37,26,52,48,43,52,44,39,36,35,37,38,42,49,52,40,41,47,49,46,56,51,49,30,50,48,25,33,49,43,35,48,41,42,46,52,34,49,45,56,56,39,48,57,42,56,48,47,49,45,36,48,44,46,37,54,51,44,42,54,42,49,32,46,25,34,41,38,47,45,53,43,56,37,33,46,60,47,37,40,52,57,46,46,53,47,49,51,44,52,45,50,50,26,53,50,26,50,47,74,39,55,40,50,46,43,46,49,57,30,27,32,54,45,41,52,47,50,49,39,53,27,27,26,47,50,51,43,44,49,48,58,53,29,56,34,44,48,48,31,28,41,43,29,34,18,49,44,57,47,43,51,55,49,41,33,47,49,36,36,45,52,58,37,47,26,42,56,32,72,51,53,26,46,43,41,48,43,47,39,39,35,39,43,52,36,45,49,46,47,45,35,46,41,40,42,54,41,35,32,45,39,45,50,51,34,41,48,49,47,44,44,57,43,60,63,58,53,39,39,30,52,45,45,48,57,29,38,43,45,50,41,35,49,45,37,51,54,46
23,47,47,52,47,51,43,54,46,54,53,48,52,51,50,51,52,50,50,53,48,53,49,36,-10,54,50,58,51,28,31,53,55,49,55,52,46,50,48,50,49,23,56,48,49,49,51,23,54,52,52,31,34,56,45,50,49,53,51,50,27,56,52,51,55,53,50,48,56,54,52,38,55,50,51,55,52,49,52,60,53,49,22,57,50,53,53,49,53,49,54,52,25,51,28,55,57,51,48,54,54,53,52,55,48,50,50,47,53,49,55,50,52,48,52,54,52,57,51,52,49,32,48,50,47,49,49,52,51,46,48,49,48,27,53,51,49,51,50,51,50,51,32,50,48,53,52,50,49,49,49,50,54,52,49,22,57,59,28,52,56,46,51,43,50,54,43,58,49,56,52,56,51,49,57,45,48,54,54,56,56,52,51,51,51,56,55,57,53,49,51,58,49,53,54,54,25,50,52,50,23,50,55,52,53,46,25,52,60,52,50,34,54,58,50,54,54,51,55,52,55,56,51,55,60,49,54,53,30,47,56,65,49,61,52,54,53,50,51,59,55,21,23,25,55,50,49,54,55,58,55,50,52,38,22,26,48,50,61,53,53,55,62,51,52,42,58,50,49,60,56,49,26,55,53,50,53,28,52,49,59,56,56,61,60,54,52,21,55,54,58,56,54,57,64,49,57,24,58,56,25,68,59,63,44,59,59,57,24,24,61,58,60,44,59,55,72,56,50,62,57,60,55,49,53,62,29,47,57,63,48,29,58,50,59,55,64,51,34,65,60,58,54,66,69,55,64,59,74,56,59,53,58,51,51,58,54,66,25,50,51,74,69,47,46,69,49,27,58,57,59
24,43,43,47,48,51,47,40,49,46,47,47,41,50,48,48,45,51,47,47,49,54,47,38,48,-10,50,49,51,49,47,50,51,49,52,50,49,51,48,50,48,23,53,49,50,47,53,25,47,52,46,49,48,52,46,48,45,48,51,51,49,53,53,46,50,49,49,49,52,47,48,47,47,45,52,52,46,50,46,52,52,47,44,53,22,27,41,51,52,47,51,49,17,52,46,55,53,51,49,52,51,52,54,51,52,50,50,44,52,49,53,52,56,52,52,54,54,52,47,49,54,50,48,43,47,52,54,53,51,38,50,54,49,49,51,55,53,53,54,43,51,51,51,54,49,52,55,52,52,47,54,48,63,54,48,24,53,57,50,49,52,47,49,52,51,46,49,54,51,51,51,52,52,51,54,30,22,53,55,49,53,56,52,53,54,57,51,53,52,54,52,54,50,50,49,52,46,53,55,50,53,52,51,53,49,47,43,54,51,50,50,50,48,53,52,53,53,47,51,54,51,51,25,53,52,46,51,54,45,53,52,93,48,52,54,50,52,51,52,55,51,49,48,17,52,52,48,50,54,54,55,42,49,44,19,46,57,64,76,53,57,50,63,54,61,34,68,55,53,68,53,46,49,49,49,45,47,45,53,51,55,73,51,58,55,65,52,46,52,56,54,53,55,52,66,47,52,19,54,63,39,85,18,66,38,51,52,56,52,48,56,69,68,38,48,61,64,63,58,61,64,54,71,52,51,39,60,46,66,64,46,52,52,54,62,69,67,47,68,49,53,66,59,40,68,65,71,65,70,57,59,51,64,67,63,62,63,68,36,48,51,44,71,43,51,66,51,47,58,58,27
25,48,48,53,53,50,46,51,51,55,52,25,55,50,47,51,48,51,50,53,49,55,48,33,49,55,-10,50,52,33,46,54,55,49,61,53,52,50,50,51,29,23,53,54,51,46,52,47,53,51,50,29,48,48,48,51,48,55,50,23,33,58,57,50,52,50,37,52,54,52,23,53,54,53,51,52,55,49,51,58,51,51,47,59,51,50,59,58,56,50,49,50,26,52,24,51,58,27,56,48,50,54,58,50,56,49,49,22,51,49,58,28,60,54,53,56,52,58,54,53,54,49,47,49,48,48,53,49,51,46,54,49,49,34,57,52,50,56,49,48,31,50,28,25,50,55,62,51,51,48,57,54,55,60,52,50,50,47,31,51,58,47,50,52,50,32,53,61,49,55,52,58,56,31,51,53,52,58,54,56,56,53,27,56,53,53,49,51,52,58,51,58,56,52,50,53,27,22,50,48,56,54,53,51,49,47,49,48,60,49,50,49,52,57,53,53,55,55,55,57,51,57,55,55,62,31,55,55,30,52,49,91,49,61,54,56,52,31,52,56,55,47,48,26,53,51,49,51,49,58,51,50,57,26,22,30,60,60,65,57,57,57,60,53,52,26,55,33,54,64,49,48,50,27,51,31,51,32,52,51,53,61,57,52,58,51,52,47,56,55,34,29,56,58,79,49,53,26,52,58,48,85,56,59,25,56,51,53,50,53,61,53,51,23,52,53,59,57,52,52,60,53,56,29,54,51,57,28,59,55,27,30,53,49,55,64,75,25,56,53,55,57,55,51,62,64,61,74,69,73,30,24,28,60,54,58,57,74,28,51,49,58,71,49,22,71,51,37,58,58,67
26,44,44,51,47,50,51,46,54,53,53,45,51,47,46,51,49,49,45,53,46,54,47,38,55,53,48,-10,55,54,45,52,51,27,53,49,52,54,47,51,46,49,53,49,50,45,47,46,51,49,45,46,51,51,44,46,43,52,49,46,54,53,51,50,53,49,47,52,57,52,49,51,52,54,51,53,20,51,51,52,52,52,52,54,48,46,52,50,52,47,46,49,41,52,45,56,54,47,51,49,54,49,51,55,48,53,45,49,49,44,51,48,55,51,54,50,47,53,41,54,49,46,46,50,32,52,52,49,54,62,45,51,50,47,52,54,50,48,53,51,47,46,52,49,45,52,54,47,50,47,51,29,47,51,47,46,50,47,46,45,49,46,42,50,53,55,55,54,45,49,53,53,52,54,52,53,50,53,51,52,54,55,47,51,52,53,49,51,51,52,46,57,50,49,50,52,41,47,46,49,51,49,46,51,47,45,52,52,52,49,44,46,52,51,47,50,53,52,49,51,55,52,52,51,50,47,53,50,41,47,49,91,44,53,51,50,52,53,50,51,50,46,50,17,63,55,51,51,45,50,46,46,53,46,45,46,53,51,51,57,51,51,52,51,48,17,47,47,51,50,45,17,52,50,51,53,41,18,49,46,65,73,67,47,54,50,50,26,51,52,53,47,51,75,78,49,55,46,51,53,40,85,56,71,19,56,47,48,70,49,69,48,49,50,49,48,64,64,63,62,64,54,71,52,68,53,55,51,70,50,46,53,66,48,63,69,49,20,68,57,69,73,67,60,75,64,77,60,71,72,59,47,64,68,63,63,68,78,43,47,50,54,71,43,52,72,61,61,72,80,68
